Transaction Date,Total amount Withdrawn,Weekday,Type,isYesterdayHoliday,isHoliday,isTomorrowHoliday,Rainfall Status,Prev_Week_Mean
2014-04-16,499800,WEDNESDAY,No Holiday,False,False,False,Light Rain,371700.0
2014-04-17,472100,THURSDAY,No Holiday,False,False,True,Light Rain,348114.28571428574
2014-04-18,413600,FRIDAY,Gazetted Holiday,False,True,False,Light Rain,344185.71428571426
2014-04-19,372300,SATURDAY,No Holiday,True,False,True,Light Rain,334642.85714285716
2014-04-20,361100,SUNDAY,Restricted Holiday,False,True,False,Light Rain,349385.71428571426
2014-04-21,322500,MONDAY,No Holiday,True,False,False,No Rain,377428.5714285714
2014-04-22,439100,TUESDAY,No Holiday,False,False,False,No Rain,411500.0
2014-04-23,371700,WEDNESDAY,No Holiday,False,False,False,No Rain,393200.0
2014-04-24,29300,THURSDAY,No Holiday,False,False,False,Light Rain,329942.85714285716
2014-04-25,331000,FRIDAY,No Holiday,False,False,False,Light Rain,318142.85714285716
2014-04-26,511300,SATURDAY,No Holiday,False,False,False,Light Rain,338000.0
2014-04-27,254000,SUNDAY,No Holiday,False,False,False,Light Rain,322700.0
2014-04-28,295200,MONDAY,No Holiday,False,False,False,Light Rain,318800.0
2014-04-29,374100,TUESDAY,No Holiday,False,False,False,Light Rain,309514.28571428574
2014-04-30,361500,WEDNESDAY,No Holiday,False,False,True,Light Rain,308057.14285714284
2014-05-01,349200,THURSDAY,Observance,False,True,False,Light Rain,353757.14285714284
2014-05-02,473000,FRIDAY,No Holiday,True,False,False,Light Rain,374042.85714285716
2014-05-03,248200,SATURDAY,No Holiday,False,False,False,Light Rain,336457.14285714284
2014-05-04,340500,SUNDAY,No Holiday,False,False,False,Light Rain,348814.28571428574
2014-05-05,190900,MONDAY,No Holiday,False,False,False,Light Rain,333914.28571428574
2014-05-06,155700,TUESDAY,No Holiday,False,False,False,Light Rain,302714.28571428574
2014-05-07,376700,WEDNESDAY,No Holiday,False,False,False,Light Rain,304885.71428571426
2014-05-08,298800,THURSDAY,No Holiday,False,False,False,Light Rain,297685.71428571426
2014-05-09,145900,FRIDAY,No Holiday,False,False,False,Light Rain,250957.14285714287
2014-05-10,369500,SATURDAY,No Holiday,False,False,True,Light Rain,268285.71428571426
2014-05-11,203300,SUNDAY,Observance,False,True,False,Light Rain,248685.7142857143
2014-05-12,269600,MONDAY,No Holiday,True,False,False,Light Rain,259928.57142857142
2014-05-13,404800,TUESDAY,No Holiday,False,False,True,Light Rain,295514.28571428574
2014-05-14,398400,WEDNESDAY,Gazetted Holiday,False,True,False,No Rain,298614.28571428574
2014-05-15,208600,THURSDAY,No Holiday,True,False,False,No Rain,285728.5714285714
2014-05-16,381900,FRIDAY,No Holiday,False,False,False,No Rain,319442.85714285716
2014-05-17,314500,SATURDAY,No Holiday,False,False,False,No Rain,311585.71428571426
2014-05-18,402100,SUNDAY,No Holiday,False,False,False,Light Rain,339985.71428571426
2014-05-19,317200,MONDAY,No Holiday,False,False,False,Light Rain,346785.71428571426
2014-05-20,359700,TUESDAY,No Holiday,False,False,False,Light Rain,340342.85714285716
2014-05-21,415100,WEDNESDAY,No Holiday,False,False,False,Light Rain,342728.5714285714
2014-05-22,277200,THURSDAY,No Holiday,False,False,False,Light Rain,352528.5714285714
2014-05-23,205200,FRIDAY,No Holiday,False,False,False,Light Rain,327285.71428571426
2014-05-24,480300,SATURDAY,No Holiday,False,False,False,Light Rain,350971.4285714286
2014-05-25,418700,SUNDAY,No Holiday,False,False,False,Light Rain,353342.85714285716
2014-05-26,421500,MONDAY,No Holiday,False,False,False,Light Rain,368242.85714285716
2014-05-27,492600,TUESDAY,No Holiday,False,False,False,Light Rain,387228.5714285714
2014-05-28,321100,WEDNESDAY,No Holiday,False,False,False,Light Rain,373800.0
2014-05-29,561100,THURSDAY,No Holiday,False,False,False,Light Rain,414357.14285714284
2014-05-30,341900,FRIDAY,No Holiday,False,False,False,Light Rain,433885.71428571426
2014-05-31,340000,SATURDAY,No Holiday,False,False,False,Light Rain,413842.85714285716
2014-06-01,395500,SUNDAY,No Holiday,False,False,False,Light Rain,410528.5714285714
2014-06-02,639000,MONDAY,No Holiday,False,False,False,Light Rain,441600.0
2014-06-03,364400,TUESDAY,No Holiday,False,False,False,Light Rain,423285.71428571426
2014-06-04,334900,WEDNESDAY,No Holiday,False,False,False,Light Rain,425257.14285714284
2014-06-05,519100,THURSDAY,No Holiday,False,False,False,Light Rain,419257.14285714284
2014-06-06,442000,FRIDAY,No Holiday,False,False,False,Light Rain,433557.14285714284
2014-06-07,566200,SATURDAY,No Holiday,False,False,False,Light Rain,465871.4285714286
2014-06-08,302600,SUNDAY,No Holiday,False,False,False,Light Rain,452600.0
2014-06-09,482500,MONDAY,No Holiday,False,False,False,Light Rain,430242.85714285716
2014-06-10,544900,TUESDAY,No Holiday,False,False,False,Light Rain,456028.5714285714
2014-06-11,452800,WEDNESDAY,No Holiday,False,False,False,Light Rain,472871.4285714286
2014-06-12,374100,THURSDAY,No Holiday,False,False,False,No Rain,452157.14285714284
2014-06-13,337400,FRIDAY,No Holiday,False,False,False,No Rain,437214.28571428574
2014-06-14,353900,SATURDAY,No Holiday,False,False,True,No Rain,406885.71428571426
2014-06-15,441700,SUNDAY,Observance,False,True,False,Light Rain,426757.14285714284
2014-06-16,284100,MONDAY,No Holiday,True,False,False,No Rain,398414.28571428574
2014-06-17,331000,TUESDAY,No Holiday,False,False,False,Light Rain,367857.14285714284
2014-06-18,250800,WEDNESDAY,No Holiday,False,False,False,Light Rain,339000.0
2014-06-19,351900,THURSDAY,No Holiday,False,False,False,Light Rain,335828.5714285714
2014-06-20,330000,FRIDAY,No Holiday,False,False,False,Light Rain,334771.4285714286
2014-06-21,191000,SATURDAY,No Holiday,False,False,False,No Rain,311500.0
2014-06-22,263400,SUNDAY,No Holiday,False,False,False,Light Rain,286028.5714285714
2014-06-23,270000,MONDAY,No Holiday,False,False,False,No Rain,284014.28571428574
2014-06-24,293300,TUESDAY,No Holiday,False,False,False,Light Rain,278628.5714285714
2014-06-25,344400,WEDNESDAY,No Holiday,False,False,False,No Rain,292000.0
2014-06-26,259800,THURSDAY,No Holiday,False,False,False,Light Rain,278842.85714285716
2014-06-27,297700,FRIDAY,No Holiday,False,False,False,Light Rain,274228.5714285714
2014-06-28,382600,SATURDAY,No Holiday,False,False,False,Light Rain,301600.0
2014-06-29,317400,SUNDAY,No Holiday,False,False,False,Light Rain,309314.28571428574
2014-06-30,344000,MONDAY,No Holiday,False,False,False,Light Rain,319885.71428571426
2014-07-01,699500,TUESDAY,No Holiday,False,False,False,Light Rain,377914.28571428574
2014-07-02,229700,WEDNESDAY,No Holiday,False,False,False,Light Rain,361528.5714285714
2014-07-03,255000,THURSDAY,No Holiday,False,False,False,Light Rain,360842.85714285716
2014-07-04,425200,FRIDAY,No Holiday,False,False,False,Light Rain,379057.14285714284
2014-07-05,229300,SATURDAY,No Holiday,False,False,False,Light Rain,357157.14285714284
2014-07-06,268100,SUNDAY,No Holiday,False,False,False,Light Rain,350114.28571428574
2014-07-07,378700,MONDAY,No Holiday,False,False,False,Light Rain,355071.4285714286
2014-07-08,292100,TUESDAY,No Holiday,False,False,False,Light Rain,296871.4285714286
2014-07-09,327100,WEDNESDAY,No Holiday,False,False,False,Light Rain,310785.71428571426
2014-07-10,364800,THURSDAY,No Holiday,False,False,False,Light Rain,326471.4285714286
2014-07-11,266800,FRIDAY,No Holiday,False,False,True,Light Rain,303842.85714285716
2014-07-12,333700,SATURDAY,Observance,False,True,False,Light Rain,318757.14285714284
2014-07-13,448200,SUNDAY,No Holiday,True,False,False,Light Rain,344485.71428571426
2014-07-14,337300,MONDAY,No Holiday,False,False,False,Light Rain,338571.4285714286
2014-07-15,244800,TUESDAY,No Holiday,False,False,False,Light Rain,331814.28571428574
2014-07-16,401600,WEDNESDAY,No Holiday,False,False,False,Light Rain,342457.14285714284
2014-07-17,360600,THURSDAY,No Holiday,False,False,False,No Rain,341857.14285714284
2014-07-18,351700,FRIDAY,No Holiday,False,False,False,No Rain,353985.71428571426
2014-07-19,380500,SATURDAY,No Holiday,False,False,False,Light Rain,360671.4285714286
2014-07-20,326600,SUNDAY,No Holiday,False,False,False,Light Rain,343300.0
2014-07-21,300400,MONDAY,No Holiday,False,False,False,Light Rain,338028.5714285714
2014-07-22,326200,TUESDAY,No Holiday,False,False,False,Light Rain,349657.14285714284
2014-07-23,350400,WEDNESDAY,No Holiday,False,False,False,Light Rain,342342.85714285716
2014-07-24,386600,THURSDAY,No Holiday,False,False,True,Light Rain,346057.14285714284
2014-07-25,404600,FRIDAY,Restricted Holiday,False,True,False,Light Rain,353614.28571428574
2014-07-26,316900,SATURDAY,No Holiday,True,False,False,Light Rain,344528.5714285714
2014-07-27,204100,SUNDAY,No Holiday,False,False,False,No Rain,327028.5714285714
2014-07-28,332000,MONDAY,No Holiday,False,False,True,No Rain,331542.85714285716
2014-07-29,164900,TUESDAY,Gazetted Holiday,False,True,False,No Rain,308500.0
2014-07-30,288000,WEDNESDAY,No Holiday,True,False,False,Light Rain,299585.71428571426
2014-07-31,424100,THURSDAY,No Holiday,False,False,False,Light Rain,304942.85714285716
2014-08-01,528200,FRIDAY,No Holiday,False,False,False,Light Rain,322600.0
2014-08-02,551300,SATURDAY,No Holiday,False,False,True,Light Rain,356085.71428571426
2014-08-03,99600,SUNDAY,Observance,False,True,False,Light Rain,341157.14285714284
2014-08-04,639200,MONDAY,No Holiday,True,False,False,No Rain,385042.85714285716
2014-08-05,594800,TUESDAY,No Holiday,False,False,False,Light Rain,446457.14285714284
2014-08-06,525100,WEDNESDAY,No Holiday,False,False,False,Light Rain,480328.5714285714
2014-08-07,443700,THURSDAY,No Holiday,False,False,False,Light Rain,483128.5714285714
2014-08-08,540500,FRIDAY,No Holiday,False,False,False,Light Rain,484885.71428571426
2014-08-09,266000,SATURDAY,No Holiday,False,False,True,Light Rain,444128.5714285714
2014-08-11,137000,MONDAY,No Holiday,True,False,False,Light Rain,449471.4285714286
2014-08-12,281000,TUESDAY,No Holiday,False,False,False,Light Rain,398300.0
2014-08-13,92200,WEDNESDAY,No Holiday,False,False,False,Light Rain,326500.0
2014-08-14,399500,THURSDAY,No Holiday,False,False,True,Light Rain,308557.14285714284
2014-08-15,308200,FRIDAY,Gazetted Holiday,False,True,False,Light Rain,289200.0
2014-08-16,369700,SATURDAY,No Holiday,True,False,True,Light Rain,264800.0
2014-08-17,390400,SUNDAY,Gazetted Holiday,False,True,True,Light Rain,282571.4285714286
2014-08-18,189600,MONDAY,Restricted Holiday,True,True,False,Light Rain,290085.71428571426
2014-08-19,328100,TUESDAY,No Holiday,True,False,False,Light Rain,296814.28571428574
2014-08-20,352000,WEDNESDAY,No Holiday,False,False,False,Light Rain,333928.5714285714
2014-08-21,292200,THURSDAY,No Holiday,False,False,False,Light Rain,318600.0
2014-08-22,398800,FRIDAY,No Holiday,False,False,False,Light Rain,331542.85714285716
2014-08-23,335100,SATURDAY,No Holiday,False,False,False,Light Rain,326600.0
2014-08-24,314300,SUNDAY,No Holiday,False,False,False,Light Rain,315728.5714285714
2014-08-25,246400,MONDAY,No Holiday,False,False,False,Light Rain,323842.85714285716
2014-08-26,224100,TUESDAY,No Holiday,False,False,False,Light Rain,308985.71428571426
2014-08-27,369100,WEDNESDAY,No Holiday,False,False,False,Light Rain,311428.5714285714
2014-08-28,555400,THURSDAY,No Holiday,False,False,True,Light Rain,349028.5714285714
2014-08-29,201000,FRIDAY,Restricted Holiday,False,True,False,Light Rain,320771.4285714286
2014-08-30,272600,SATURDAY,No Holiday,True,False,False,Light Rain,311842.85714285716
2014-08-31,289700,SUNDAY,No Holiday,False,False,False,Light Rain,308328.5714285714
2014-09-01,557000,MONDAY,No Holiday,False,False,False,Light Rain,352700.0
2014-09-02,390700,TUESDAY,No Holiday,False,False,False,Light Rain,376500.0
2014-09-03,415600,WEDNESDAY,No Holiday,False,False,False,Light Rain,383142.85714285716
2014-09-04,493500,THURSDAY,No Holiday,False,False,False,Light Rain,374300.0
2014-09-05,437300,FRIDAY,No Holiday,False,False,False,Light Rain,408057.14285714284
2014-09-06,360100,SATURDAY,No Holiday,False,False,True,Light Rain,420557.14285714284
2014-09-07,334800,SUNDAY,Restricted Holiday,False,True,False,Light Rain,427000.0
2014-09-08,362800,MONDAY,No Holiday,True,False,False,No Rain,399257.14285714284
2014-09-09,481500,TUESDAY,No Holiday,False,False,False,Light Rain,412228.5714285714
2014-09-10,438400,WEDNESDAY,No Holiday,False,False,False,Light Rain,415485.71428571426
2014-09-11,439900,THURSDAY,No Holiday,False,False,False,No Rain,407828.5714285714
2014-09-12,490600,FRIDAY,No Holiday,False,False,False,Light Rain,415442.85714285716
2014-09-13,505500,SATURDAY,No Holiday,False,False,False,Light Rain,436214.28571428574
2014-09-14,452400,SUNDAY,No Holiday,False,False,False,Light Rain,453014.28571428574
2014-09-15,336000,MONDAY,No Holiday,False,False,False,Light Rain,449185.71428571426
2014-09-16,323100,TUESDAY,No Holiday,False,False,False,Light Rain,426557.14285714284
2014-09-17,381300,WEDNESDAY,No Holiday,False,False,False,Light Rain,418400.0
2014-09-18,348600,THURSDAY,No Holiday,False,False,False,Light Rain,405357.14285714284
2014-09-19,336300,FRIDAY,No Holiday,False,False,False,Light Rain,383314.28571428574
2014-09-20,288100,SATURDAY,No Holiday,False,False,False,Light Rain,352257.14285714284
2014-09-21,396000,SUNDAY,No Holiday,False,False,False,Light Rain,344200.0
2014-09-22,146000,MONDAY,No Holiday,False,False,False,Light Rain,317057.14285714284
2014-09-23,514800,TUESDAY,No Holiday,False,False,False,Light Rain,344442.85714285716
2014-09-24,367800,WEDNESDAY,No Holiday,False,False,False,Light Rain,342514.28571428574
2014-09-25,275500,THURSDAY,No Holiday,False,False,False,Light Rain,332071.4285714286
2014-09-26,408800,FRIDAY,No Holiday,False,False,False,Light Rain,342428.5714285714
2014-09-27,409000,SATURDAY,No Holiday,False,False,False,Light Rain,359700.0
2014-09-28,212400,SUNDAY,No Holiday,False,False,False,Light Rain,333471.4285714286
2014-09-29,125200,MONDAY,No Holiday,False,False,False,Light Rain,330500.0
2014-09-30,467000,TUESDAY,No Holiday,False,False,False,Light Rain,323671.4285714286
2014-10-01,671600,WEDNESDAY,No Holiday,False,False,True,Light Rain,367071.4285714286
2014-10-02,134200,THURSDAY,Gazetted Holiday,False,True,True,No Rain,346885.71428571426
2014-10-03,200,FRIDAY,Gazetted Holiday,True,True,False,Light Rain,288514.28571428574
2014-10-04,190500,SATURDAY,No Holiday,True,False,False,Light Rain,257300.0
2014-10-05,220800,SUNDAY,No Holiday,False,False,True,Light Rain,258500.0
2014-10-07,291600,TUESDAY,No Holiday,True,False,False,Light Rain,282271.4285714286
2014-10-08,564600,WEDNESDAY,No Holiday,False,False,False,Light Rain,296214.28571428574
2014-10-09,501200,THURSDAY,No Holiday,False,False,False,Light Rain,271871.4285714286
2014-10-10,447900,FRIDAY,No Holiday,False,False,False,Light Rain,316685.71428571426
2014-10-11,288600,SATURDAY,No Holiday,False,False,False,Light Rain,357885.71428571426
2014-10-12,533200,SUNDAY,No Holiday,False,False,False,Light Rain,406842.85714285716
2014-10-13,314800,MONDAY,No Holiday,False,False,False,No Rain,420271.4285714286
2014-10-14,456400,TUESDAY,No Holiday,False,False,False,No Rain,443814.28571428574
2014-10-15,259900,WEDNESDAY,No Holiday,False,False,False,Light Rain,400285.71428571426
2014-10-16,520500,THURSDAY,No Holiday,False,False,False,Light Rain,403042.85714285716
2014-10-17,494200,FRIDAY,No Holiday,False,False,False,Light Rain,409657.14285714284
2014-10-18,407300,SATURDAY,No Holiday,False,False,False,Light Rain,426614.28571428574
2014-10-19,529100,SUNDAY,No Holiday,False,False,False,Light Rain,426028.5714285714
2014-10-20,405300,MONDAY,No Holiday,False,False,False,Light Rain,438957.14285714284
2014-10-21,507000,TUESDAY,No Holiday,False,False,False,Light Rain,446185.71428571426
2014-10-22,529000,WEDNESDAY,No Holiday,False,False,True,Light Rain,484628.5714285714
2014-10-23,367200,THURSDAY,Gazetted Holiday,False,True,False,Light Rain,462728.5714285714
2014-10-24,295100,FRIDAY,No Holiday,True,False,True,Light Rain,434285.71428571426
2014-10-25,283200,SATURDAY,Restricted Holiday,False,True,False,Light Rain,416557.14285714284
2014-10-26,408100,SUNDAY,No Holiday,True,False,False,Light Rain,399271.4285714286
2014-10-27,454500,MONDAY,No Holiday,False,False,False,Light Rain,406300.0
2014-10-28,262200,TUESDAY,No Holiday,False,False,False,Light Rain,371328.5714285714
2014-10-29,277500,WEDNESDAY,No Holiday,False,False,False,No Rain,335400.0
2014-10-30,337800,THURSDAY,No Holiday,False,False,True,No Rain,331200.0
2014-10-31,527700,FRIDAY,Observance,False,True,False,No Rain,364428.5714285714
2014-11-01,506900,SATURDAY,No Holiday,True,False,False,Light Rain,396385.71428571426
2014-11-02,660500,SUNDAY,No Holiday,False,False,False,Light Rain,432442.85714285716
2014-11-03,469700,MONDAY,No Holiday,False,False,True,No Rain,434614.28571428574
2014-11-04,1600,TUESDAY,Gazetted Holiday,False,True,False,No Rain,397385.71428571426
2014-11-05,170400,WEDNESDAY,No Holiday,True,False,True,No Rain,382085.71428571426
2014-11-06,319500,THURSDAY,Gazetted Holiday,False,True,False,No Rain,379471.4285714286
2014-11-07,384400,FRIDAY,No Holiday,True,False,False,No Rain,359000.0
2014-11-08,442400,SATURDAY,No Holiday,False,False,False,No Rain,349785.71428571426
2014-11-09,533300,SUNDAY,No Holiday,False,False,False,No Rain,331614.28571428574
2014-11-10,395600,MONDAY,No Holiday,False,False,False,Light Rain,321028.5714285714
2014-11-11,340200,TUESDAY,No Holiday,False,False,False,Light Rain,369400.0
2014-11-12,275700,WEDNESDAY,No Holiday,False,False,False,Light Rain,384442.85714285716
2014-11-13,443700,THURSDAY,No Holiday,False,False,False,Light Rain,402185.71428571426
2014-11-14,340800,FRIDAY,No Holiday,False,False,False,Light Rain,395957.14285714284
2014-11-15,529500,SATURDAY,No Holiday,False,False,False,Light Rain,408400.0
2014-11-16,368600,SUNDAY,No Holiday,False,False,False,No Rain,384871.4285714286
2014-11-17,316800,MONDAY,No Holiday,False,False,False,No Rain,373614.28571428574
2014-11-18,367900,TUESDAY,No Holiday,False,False,False,No Rain,377571.4285714286
2014-11-19,366200,WEDNESDAY,No Holiday,False,False,False,No Rain,390500.0
2014-11-20,310100,THURSDAY,No Holiday,False,False,False,No Rain,371414.28571428574
2014-11-21,271300,FRIDAY,No Holiday,False,False,False,No Rain,361485.71428571426
2014-11-22,356600,SATURDAY,No Holiday,False,False,False,Light Rain,336785.71428571426
2014-11-23,390100,SUNDAY,No Holiday,False,False,False,No Rain,339857.14285714284
2014-11-24,332000,MONDAY,No Holiday,False,False,False,No Rain,342028.5714285714
2014-11-25,412300,TUESDAY,No Holiday,False,False,False,No Rain,348371.4285714286
2014-11-26,293800,WEDNESDAY,No Holiday,False,False,False,No Rain,338028.5714285714
2014-11-27,380300,THURSDAY,No Holiday,False,False,False,No Rain,348057.14285714284
2014-11-28,671600,FRIDAY,No Holiday,False,False,False,No Rain,405242.85714285716
2014-11-29,260500,SATURDAY,No Holiday,False,False,False,No Rain,391514.28571428574
2014-11-30,392300,SUNDAY,No Holiday,False,False,False,No Rain,391828.5714285714
2014-12-01,308400,MONDAY,No Holiday,False,False,False,No Rain,388457.14285714284
2014-12-02,495000,TUESDAY,No Holiday,False,False,False,No Rain,400271.4285714286
2014-12-03,512800,WEDNESDAY,No Holiday,False,False,False,No Rain,431557.14285714284
2014-12-04,137000,THURSDAY,No Holiday,False,False,False,No Rain,396800.0
2014-12-05,352800,FRIDAY,No Holiday,False,False,False,No Rain,351257.14285714284
2014-12-06,370300,SATURDAY,No Holiday,False,False,False,No Rain,366942.85714285716
2014-12-07,313900,SUNDAY,No Holiday,False,False,False,No Rain,355742.85714285716
2014-12-08,407400,MONDAY,No Holiday,False,False,False,Light Rain,369885.71428571426
2014-12-09,429100,TUESDAY,No Holiday,False,False,False,No Rain,360471.4285714286
2014-12-10,515800,WEDNESDAY,No Holiday,False,False,False,Light Rain,360900.0
2014-12-11,481200,THURSDAY,No Holiday,False,False,False,Light Rain,410071.4285714286
2014-12-12,646400,FRIDAY,No Holiday,False,False,False,Light Rain,452014.28571428574
2014-12-13,355100,SATURDAY,No Holiday,False,False,False,No Rain,449842.85714285716
2014-12-14,346000,SUNDAY,No Holiday,False,False,False,No Rain,454428.5714285714
2014-12-15,427400,MONDAY,No Holiday,False,False,False,Light Rain,457285.71428571426
2014-12-16,254700,TUESDAY,No Holiday,False,False,False,No Rain,432371.4285714286
2014-12-17,332200,WEDNESDAY,No Holiday,False,False,False,No Rain,406142.85714285716
2014-12-18,424800,THURSDAY,No Holiday,False,False,False,No Rain,398085.71428571426
2014-12-19,423400,FRIDAY,No Holiday,False,False,False,Light Rain,366228.5714285714
2014-12-20,380800,SATURDAY,No Holiday,False,False,False,No Rain,369900.0
2014-12-21,409800,SUNDAY,No Holiday,False,False,False,No Rain,379014.28571428574
2014-12-22,177600,MONDAY,No Holiday,False,False,False,No Rain,343328.5714285714
2014-12-23,340100,TUESDAY,No Holiday,False,False,True,No Rain,355528.5714285714
2014-12-24,433500,WEDNESDAY,Restricted Holiday,False,True,True,No Rain,370000.0
2014-12-25,351100,THURSDAY,Gazetted Holiday,True,True,False,No Rain,359471.4285714286
2014-12-26,239800,FRIDAY,No Holiday,True,False,False,No Rain,333242.85714285716
2014-12-27,396900,SATURDAY,No Holiday,False,False,False,No Rain,335542.85714285716
2014-12-28,315000,SUNDAY,No Holiday,False,False,False,No Rain,322000.0
2014-12-29,367500,MONDAY,No Holiday,False,False,False,Light Rain,349128.5714285714
2014-12-30,531100,TUESDAY,No Holiday,False,False,True,No Rain,376414.28571428574
2014-12-31,679200,WEDNESDAY,Observance,False,True,True,Light Rain,411514.28571428574
2015-01-01,539200,THURSDAY,Restricted Holiday,True,True,False,Light Rain,438385.71428571426
2015-01-02,441400,FRIDAY,No Holiday,True,False,False,No Rain,467185.71428571426
2015-01-03,507000,SATURDAY,No Holiday,False,False,True,No Rain,482914.28571428574
2015-01-04,291600,SUNDAY,Gazetted Holiday,False,True,True,No Rain,479571.4285714286
2015-01-05,204600,MONDAY,Restricted Holiday,True,True,False,No Rain,456300.0
2015-01-06,468200,TUESDAY,No Holiday,True,False,False,Light Rain,447314.28571428574
2015-01-07,344300,WEDNESDAY,No Holiday,False,False,False,No Rain,399471.4285714286
2015-01-08,422800,THURSDAY,No Holiday,False,False,False,No Rain,382842.85714285716
2015-01-09,362400,FRIDAY,No Holiday,False,False,False,No Rain,371557.14285714284
2015-01-10,394400,SATURDAY,No Holiday,False,False,False,No Rain,355471.4285714286
2015-01-11,469700,SUNDAY,No Holiday,False,False,False,No Rain,380914.28571428574
2015-01-12,416000,MONDAY,No Holiday,False,False,False,No Rain,411114.28571428574
2015-01-13,365500,TUESDAY,No Holiday,False,False,True,No Rain,396442.85714285716
2015-01-14,287400,WEDNESDAY,Restricted Holiday,False,True,True,No Rain,388314.28571428574
2015-01-15,313100,THURSDAY,Restricted Holiday,True,True,False,No Rain,372642.85714285716
2015-01-16,228000,FRIDAY,No Holiday,True,False,False,No Rain,353442.85714285716
2015-01-17,331600,SATURDAY,No Holiday,False,False,False,No Rain,344471.4285714286
2015-01-18,349800,SUNDAY,No Holiday,False,False,False,No Rain,327342.85714285716
2015-01-19,26600,MONDAY,No Holiday,False,False,False,No Rain,271714.28571428574
2015-01-20,328100,TUESDAY,No Holiday,False,False,False,No Rain,266371.4285714286
2015-01-21,319700,WEDNESDAY,No Holiday,False,False,False,No Rain,270985.71428571426
2015-01-22,366500,THURSDAY,No Holiday,False,False,False,No Rain,278614.28571428574
2015-01-23,151300,FRIDAY,No Holiday,False,False,False,No Rain,267657.14285714284
2015-01-24,315600,SATURDAY,No Holiday,False,False,False,Light Rain,265371.4285714286
2015-01-25,266400,SUNDAY,No Holiday,False,False,True,No Rain,253457.14285714287
2015-01-26,284700,MONDAY,Gazetted Holiday,False,True,False,No Rain,290328.5714285714
2015-01-27,340300,TUESDAY,No Holiday,True,False,False,No Rain,292071.4285714286
2015-01-28,378400,WEDNESDAY,No Holiday,False,False,False,No Rain,300457.14285714284
2015-01-29,344600,THURSDAY,No Holiday,False,False,False,No Rain,297328.5714285714
2015-01-30,415100,FRIDAY,No Holiday,False,False,False,No Rain,335014.28571428574
2015-01-31,556800,SATURDAY,No Holiday,False,False,False,No Rain,369471.4285714286
2015-02-01,394100,SUNDAY,No Holiday,False,False,False,No Rain,387714.28571428574
2015-02-02,515400,MONDAY,No Holiday,False,False,False,No Rain,420671.4285714286
2015-02-03,504100,TUESDAY,No Holiday,False,False,False,No Rain,444071.4285714286
2015-02-04,462100,WEDNESDAY,No Holiday,False,False,False,No Rain,456028.5714285714
2015-02-05,455400,THURSDAY,No Holiday,False,False,False,No Rain,471857.14285714284
2015-02-06,274900,FRIDAY,No Holiday,False,False,False,No Rain,451828.5714285714
2015-02-07,350300,SATURDAY,No Holiday,False,False,False,No Rain,422328.5714285714
2015-02-08,430100,SUNDAY,No Holiday,False,False,False,No Rain,427471.4285714286
2015-02-09,357800,MONDAY,No Holiday,False,False,False,No Rain,404957.14285714284
2015-02-10,388300,TUESDAY,No Holiday,False,False,False,No Rain,388414.28571428574
2015-02-11,346000,WEDNESDAY,No Holiday,False,False,False,No Rain,371828.5714285714
2015-02-12,467600,THURSDAY,No Holiday,False,False,False,No Rain,373571.4285714286
2015-02-13,424300,FRIDAY,No Holiday,False,False,True,No Rain,394914.28571428574
2015-02-14,333100,SATURDAY,Observance,False,True,False,No Rain,392457.14285714284
2015-02-15,227500,SUNDAY,No Holiday,True,False,False,No Rain,363514.28571428574
2015-02-16,405100,MONDAY,No Holiday,False,False,True,No Rain,370271.4285714286
2015-02-17,359100,TUESDAY,Gazetted Holiday,False,True,False,No Rain,366100.0
2015-02-18,201000,WEDNESDAY,No Holiday,True,False,True,No Rain,345385.71428571426
2015-02-19,392400,THURSDAY,Restricted Holiday,False,True,False,Light Rain,334642.85714285716
2015-02-20,256400,FRIDAY,No Holiday,True,False,False,No Rain,310657.14285714284
2015-02-21,329700,SATURDAY,No Holiday,False,False,False,No Rain,310171.4285714286
2015-02-22,261900,SUNDAY,No Holiday,False,False,False,No Rain,315085.71428571426
2015-02-23,346200,MONDAY,No Holiday,False,False,False,No Rain,306671.4285714286
2015-02-24,323800,TUESDAY,No Holiday,False,False,False,No Rain,301628.5714285714
2015-02-25,424400,WEDNESDAY,No Holiday,False,False,False,No Rain,333542.85714285716
2015-02-26,361500,THURSDAY,No Holiday,False,False,False,No Rain,329128.5714285714
2015-02-27,403500,FRIDAY,No Holiday,False,False,False,Light Rain,350142.85714285716
2015-02-28,537500,SATURDAY,No Holiday,False,False,False,Light Rain,379828.5714285714
2015-03-01,519200,SUNDAY,No Holiday,False,False,False,Light Rain,416585.71428571426
2015-03-02,482500,MONDAY,No Holiday,False,False,False,No Rain,436057.14285714284
2015-03-03,665600,TUESDAY,No Holiday,False,False,False,Light Rain,484885.71428571426
2015-03-04,485400,WEDNESDAY,No Holiday,False,False,True,Light Rain,493600.0
2015-03-05,384600,THURSDAY,Restricted Holiday,False,True,True,No Rain,496900.0
2015-03-06,227000,FRIDAY,Gazetted Holiday,True,True,False,Light Rain,471685.71428571426
2015-03-07,375200,SATURDAY,No Holiday,True,False,False,Light Rain,448500.0
2015-03-08,37300,SUNDAY,No Holiday,False,False,False,Light Rain,379657.14285714284
2015-03-11,6300,WEDNESDAY,No Holiday,False,False,False,Light Rain,311628.5714285714
2015-03-12,509000,THURSDAY,No Holiday,False,False,False,Light Rain,289257.14285714284
